file,emotion,text
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav,neu,it's going to get better i promise you you just got to hang in there  everyone i mean . you know .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,neu,you got to be positive man you got to try to just .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav,neu,but you got to  be real about it you have to .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav,neu,sixteen hundred .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav,neu,twenty one hundred .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav,sad,i'm just so tired all the time .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M004.wav,ang,cause i went to harvard .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav,ang,i'm smarter than half the people i work for .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M014.wav,neu,oh . yeah what kind of jobs they got .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M024.wav,neu,yeah  it's alright . but .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M026.wav,sad,no .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav,sad,maybe i'll . just kill myself .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav,sad,i was just joking .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav,neu,same difference .
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav,hap,like wow you're really smart we're going to  give  you  an . extra  {ns} .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav,neu,can i help you sir .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav,neu,well let me just check on that for you where are you coming .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav,neu,sir yes it's in maryland  it's okay well i'm just let me check here .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav,neu,okay and this is direct flight .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav,neu,you're at me and i'm going to try to help you out sir but you just have to cooperate with me .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav,neu,how many pieces of luggage do you have checked in .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav,neu,eight . pieces of luggage . okay .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F011.wav,neu,i'm sorry sir .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav,neu,i'm very sorry but  let's check on  this . immediately this is . definitely an emergency  it seems .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F014.wav,neu,yes it is .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F016.wav,neu,okay we will find your luggage apparently because  it somehow what flight you were taking you were on delta .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F018.wav,ang,sir i just you need to calm down is what needs to happen right . now .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F021.wav,neu,please  please .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F023.wav,neu,okay we can get it here in about  seven to ten business days .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F024.wav,neu,yes well because .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F025.wav,neu,i am the manager sir .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F028.wav,ang,what is your name .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M000.wav,ang,yes you can help me . where is my luggage .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M001.wav,ang,yeah you do that i'm coming from baltimore . you know where that is .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M002.wav,ang,i had  eight hundred pounds of luggage .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M003.wav,ang,okay check .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M004.wav,ang,is it there .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M005.wav,ang,yes .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M006.wav,ang,you don't know where we're at .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M007.wav,ang,god .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M010.wav,ang,okay what do you want .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M011.wav,ang,eight . and they're all gone .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M012.wav,ang,and what are you going to do about it  you going to call someone you going to  send me somewhere else .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M013.wav,ang,it's my mother's funeral tomorrow and the urn is  in the suitcase .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M014.wav,ang,yeah .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M016.wav,ang,oh  oh . that's a good deduction .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M017.wav,ang,sherlock holmes god where's my luggage .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.wav,ang,calm down  it's my mother's  funeral tomorrow i'm the one responsible for this .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M020.wav,ang,what is the matter with you .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M021.wav,ang,don't yell at me .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M022.wav,ang,oh my god i think a  blood vessel  burst in my head .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M023.wav,ang,what .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M024.wav,ang,what  are you kidding me .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M025.wav,ang,give give me your manager right now .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M026.wav,ang,you're the manager  you don't know where you work for  you don't know where you're at and you're the manager .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav,ang,whose daughter are you .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav,ang,sir sir . sir  sir .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav,ang,my name is brent  caption .
Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav,hap,now what are you . going to do about it .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav,neu,can i help you sir .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav,neu,okay well let's well i'm going to go ahead and check on that for you . you're coming from . where are you coming from .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav,neu,baltimore and this is a direct flight to lax .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav,neu,okay  let's . look up here .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav,neu,okay well you um .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav,neu,what i can do for you is uh we can . uh  report lost  lost property .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav,neu,yes .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav,neu,well sir  if . if  what i believe has happened is . most of the flight . was left .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav,neu,the luggage was left in baltimore  therefore .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav,neu,like the luggage the luggage on the flight .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav,neu,no actually it was this is the first time this has ever happened i don't know what happened .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav,neu,well we can give you um . hotel lodging for a night . if that .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav,neu,for tonight for tonight sir would you need to stay somewhere tonight .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav,neu,we can do holiday inn  or .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F014.wav,neu,sir i understand that but just .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav,neu,did you have your name tags on the luggage .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav,neu,okay . so if you can just give me your name . your name and your address and your phone number i can . contact you as soon as we . find out more information .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav,neu,what is your business .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav,neu,okay  sir i . am sorry to tell you this but this does happen  uh this is not  uh  really .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav,neu,i mean . our  airline's fault  i . don't know what happened misplaced . something happened but we will get you .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F021.wav,neu,well  the entire flight sir the . luggage was placed on another plane that never actually left baltimore .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav,neu,uh . no i'm not .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav,neu,well  we have some people back there that need some firing so  but i would just really appreciate .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F027.wav,neu,yes sir . yes .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F028.wav,neu,we can have them direct your luggage to san diego .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F029.wav,neu,uh .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F030.wav,neu,some  refreshments in the lobby .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav,ang,most  of the .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M011.wav,ang,i'm going to san diego tomorrow to stay with my family . what do i need hotel lodging for hmmm . can you tell me that .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M013.wav,ang,wow  thank you  holiday inn . wow thank the flight cost  five hundred dollars .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav,ang,okay  so you can put me in holiday inn for twenty dollar a night .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M015.wav,ang,of course i had my name tags on the luggage .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M016.wav,ang,soon as you that's not good enough okay .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav,neu,i work for ibm .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M020.wav,ang,you misplace . a lot of eight pieces of luggage .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M021.wav,ang,are you kidding me .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M022.wav,ang,who are you going to fire because of that .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M023.wav,ang,wow this has never happened before i've not lost .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M024.wav,ang,in all thousand flights i've been on probably i can't even count how many flights i've been on this has never happened before .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav,ang,this is the worst customer service i've ever gotten before .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.wav,ang,okay get on the phone and figure out where my luggage is . and tell me when it's going to get there alright .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,ang,and and in about .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav,ang,can you get it to the san diego airport you get someone to drive it to my place alright  then i get a refund for some i get a free flight alright i get free whatever .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M031.wav,ang,some peanuts  wow . that helps a lot .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M032.wav,ang,thanks you  thank you i don't have my luggage so . you gave me a holiday inn stay and peanuts . wow you know what .
Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M033.wav,ang,i will never do business with delta again .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F000.wav,sad,how's it going how are you feeling .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav,sad,hanging in there .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F002.wav,sad,so sad .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav,sad,yeah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav,sad,you guys were real close huh .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F005.wav,sad,i'm so sorry .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F007.wav,sad,what happened what went wrong .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F008.wav,sad,oh man .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F009.wav,sad,how are they .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F010.wav,sad,yeah like i mean  if . you need anyone to talk to or anything i'm here for you okay .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav,sad,we're all here for you .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav,sad,i know .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav,sad,just things happen in  life and you just there's just no explanation you know we just . don't .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav,sad,yeah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav,sad,i'm so sorry .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav,sad,well now you can  follow his footsteps you  know carry out what he wanted to do .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F017.wav,sad,well sure you could .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F018.wav,sad,yeah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav,sad,i would've loved  to .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F020.wav,sad,now i can't .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M000.wav,sad,i ah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M001.wav,sad,alright .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav,sad,yeah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M003.wav,sad,it just feels like i was talking to him yesterday .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M004.wav,sad,he was my only friend growing up .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M005.wav,sad,no one else would talk  to me but  he would .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M006.wav,sad,he was supposed to be the best man at my wedding .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M007.wav,sad,yeah .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M008.wav,sad,you know i was always the one to tell him . to  be more wild  you know .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M009.wav,sad,and he just took it overboard .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M010.wav,sad,you know a stupid case of  drunk driving . it's just .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M011.wav,sad,and the worst part of it is that he was in the car with his girlfriend .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M012.wav,sad,his girlfriend got killed too .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M013.wav,sad,and the car that he . hit was his family .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M014.wav,sad,the mother and father died .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M015.wav,sad,and the kids are paralyzed  in a coma right  now .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M016.wav,sad,and just going to the funeral it's .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M017.wav,sad,do i miss him or do i hate him you know .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M018.wav,sad,i was supposed to see him last summer .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M019.wav,sad,then i got busy with work . and stuff and  three years go by .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav,sad,and then something like this happens  you know .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M021.wav,sad,i mean i haven't even talked to him on the phone for the past three months .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M022.wav,sad,he's supposed to be my best friend .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M023.wav,sad,it's so fucked up .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M024.wav,sad,why is that .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M025.wav,sad,he was studying to be a doctor .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M026.wav,sad,i  mean he was  he wanted to help people in poor countries that is his goal he didn't care about the money he just wanted to go and help people .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M027.wav,sad,what the what am i doing .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M028.wav,sad,working for  corporate america wow .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M029.wav,sad,he actually wanted to do something .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M030.wav,sad,i can't do that .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M031.wav,sad,you should've met him .
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M032.wav,sad,he is the greatest everyone liked . him .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F000.wav,hap,hey how's it going i haven't seen you in awhile .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F001.wav,hap,what's going on joe .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav,hap,you're going to be here and i'm going to be in la . so we can be together now i mean we can be in the same city .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav,hap,we can party we can  have fun .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav,hap,yeah hopefully it won't be like high school .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F009.wav,hap,oh man i am so proud of you that is how . did you get i mean what did you do how . did you find out or what .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav,hap,oh man .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F011.wav,hap,did  you say yes yet i mean have you sent in . your answer .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav,hap,all right .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav,hap,this is so great you know because i gone fit on downtown so i'm going to be like right here i . think i'm going to be living at city lights downtown .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav,hap,yeah . it  really is .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F016.wav,hap,man i'm . just so happy for you i just .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F017.wav,hap,well i'm . happy for you but i'm happy for me cause that means you're going  to . stay .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F018.wav,hap,oh great . i would love to go .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F019.wav,hap,mmmm . some miso soup .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F023.wav,neu,oh my god i am so proud of you .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav,hap,guess who got into u s c .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav,hap,me . yeah i did .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M004.wav,hap,yeah .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav,hap,i . got into the .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M006.wav,hap,i got into cinema production .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav,hap,yeah .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav,hap,no it's like . it's  harder than getting into harvard .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M009.wav,neu,what does that mean .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav,hap,holy . shit .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav,hap,this will . be like high school but even better .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav,hap,i have some bad news i was like what  she's like not really you got into u s c and i was . like i was like oh my god i was about to tear my own hair out .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M014.wav,hap,yeah this is  so crazy i mean i didn't get into any other school but . i got into the school i wanted .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav,hap,oh my god the first minute  i got it i sent it back in .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M016.wav,hap,so .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav,hap,this is so exciting this is like a new chapter in our lives .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav,hap,we're doing what we want to do then  four years later we're going to be working professionals making money sipping martinis every day .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M019.wav,hap,thank you .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav,hap,and tonight my parents want to take me out to sushi . and they said i could bring you .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M022.wav,hap,yeah and they said get whatever you want . and .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav,hap,some miso soup you can get whatever you can get . a vat full of miso soup . god .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav,hap,this is going to be so great i have so many great ideas .
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M025.wav,hap,it took them  oh man it took  them like . i mean what it's like april now and any letters that come in april are usually the rejection letters so i was just like .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F004.wav,neu,two two six six .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F013.wav,ang,you sign the contract and then down the line the phone doesn't work and you're stuck you can't go to a new . no . no contracts for me you . give me a new phone .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,ang,i want to talk to a supervisor .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav,ang,i would like to talk to your supervisor obviously you're incompetent and don't understand what i'm asking .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav,ang,this is ridiculous  well what are we supposed to do we starve then because i can't use my phone cause .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav,ang,i am a realtor and this is my business . people are calling me all the time . but you know and i don't have a land line i can't afford to have a land line .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav,ang,that you better be sorry .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav,neu,hello  this is viacom services how can i help you .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav,neu,i'm sorry ma'am what can i help . you . with .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav,neu,okay can you give me the last four digits of your social security number so i can verify . who i'm speaking with .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav,neu,okay and your name is .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav,neu,olivia . um . okay so  how long has this problem been .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav,neu,so what exactly is the problem .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav,neu,um . i think part of it  has to do with the network . being down  it's been having some trouble the last few weeks .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav,neu,i understand  we're not .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav,neu,no okay we're not charging you for any of these months we're going to give you three months free .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav,neu,we can give you a new phone .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav,neu,we can do that . we can do that . you just have to sign a one year contract though  with the .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav,neu,um let me connect you to my supervisor actually he's out right now so i'm supervisor until he comes back . um .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav,neu,so you could  speak with me some more you could call back later on maybe .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav,neu,mmm hmmm mmm hmmm the power outages . everything hurricane katrina  everything's really messed up .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,neu,don't you .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav,neu,i'm really sorry ma'am there's not a lot we can do for it .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav,neu,what i can do for you if you want to make a call right now i could . contact you through our computer i can call through my phone and  you can speak through me .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav,neu,i'm sorry it has to do with an electrical power outage and stuff .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav,neu,well okay i'm going to give you a free phone card that you can use at any payphone and  that's on us  okay .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav,neu,i'm i'm  sorry you chose to live there . um .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav,neu,well i'm sure maybe there's a phone at work you could use .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav,neu,all right . um .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav,neu,my name . is  sara .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav,neu,sara brown .
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,neu,you know maam we record this conversation so anything you say can be proven in a law of  court so keep that in  mind .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F005.wav,ang,yeah  yeah yeah you better be sorry .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F006.wav,ang,no . i did  not drop my . phone  in water i'm not  five years old and just dropped my phone anywhere i see it  okay this is my business .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F021.wav,neu,alright well i guess  i guess that's okay but .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F023.wav,neu,okay .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F024.wav,neu,alright thanks .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M000.wav,neu,hello .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M001.wav,neu,i'm  sorry ma'am  what's the nature of your problem  but first can i get you to . tell me your  first and  last name .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M002.wav,neu,i know i just need to verify . every time . i'm  sorry .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M003.wav,neu,alright ms brown what's the nature of your problem .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M004.wav,neu,oh i'm  sorry um did you drop it in water .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M005.wav,neu,um . well it's  probably easy can you . any more symptoms either you're not  receiving calls ok  you're not receiving calls not  getting calls .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M006.wav,neu,is . the phone turned on .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M007.wav,neu,well  um  okay your sim card is in . didn't fall out .
